,lat lon,valid time,DewPointFahrenheit,DominantType,DryBulbFahrenheit,HourlyPrecip,RelativeHumidity,SkyCondition,Visibility,WeatherType,WetBulbFahrenheit,WindDirection,WindGust,WindSpeed,APCP,SNOD,SNOW,day
689,44.0 -123.5,2020-10-07 23:00:00-05:00,55.738,0.000,57.024,0.000,94.500,15.875,12200.000,NA,57.003,265.654,7.030,2.839,0.000,0.000,0.000,20201007
690,48.0 -120.0,2020-10-07 23:00:00-05:00,42.126,0.000,58.936,0.000,49.000,0.000,38700.000,NA,58.674,237.685,5.780,3.793,0.000,0.000,0.000,20201007
691,28.0 -114.25,2020-10-07 23:00:00-05:00,69.688,0.000,73.449,0.000,88.300,0.000,14900.000,NA,73.356,337.891,11.030,7.188,0.000,0.000,0.000,20201007
692,34.0 -93.25,2020-10-08 00:00:00-05:00,55.525,0.000,57.123,0.000,83.700,0.000,15000.000,NA,57.098,315.206,1.125,1.116,0.000,0.000,0.000,20201008
693,44.0 -123.5,2020-10-08 00:00:00-05:00,55.750,0.000,56.560,0.000,95.300,29.500,12200.000,NA,56.547,258.401,6.438,2.589,0.000,0.000,0.000,20201008
694,48.0 -120.0,2020-10-08 00:00:00-05:00,42.587,0.000,58.810,0.000,49.600,0.000,38000.000,NA,58.556,249.674,5.688,3.838,0.000,0.000,0.000,20201008
695,28.0 -114.25,2020-10-08 00:00:00-05:00,69.250,0.000,73.210,0.000,87.700,0.000,15200.000,NA,73.113,339.104,10.813,6.936,0.000,0.000,0.000,20201008
696,34.0 -93.25,2020-10-08 01:00:00-05:00,54.815,0.000,56.585,0.000,86.700,0.000,14200.000,NA,56.558,347.620,2.292,2.330,0.000,0.000,0.000,20201008
697,44.0 -123.5,2020-10-08 01:00:00-05:00,54.590,0.000,55.572,0.000,95.100,31.500,12200.000,NA,55.557,245.858,5.730,2.534,0.000,0.000,0.000,20201008
698,48.0 -120.0,2020-10-08 01:00:00-05:00,44.690,0.000,58.272,0.000,55.200,0.000,33000.000,NA,58.055,281.139,5.605,3.694,0.000,0.000,0.000,20201008
699,28.0 -114.25,2020-10-08 01:00:00-05:00,68.765,0.000,73.010,0.000,86.900,0.000,15600.000,NA,72.907,335.210,10.355,6.707,0.000,0.000,0.000,20201008
700,34.0 -93.25,2020-10-08 02:00:00-05:00,54.446,0.000,56.443,0.000,87.600,0.000,14200.000,NA,56.413,5.022,2.799,2.436,0.000,0.000,0.000,20201008
701,44.0 -123.5,2020-10-08 02:00:00-05:00,55.684,0.000,56.556,0.000,96.300,47.625,12200.000,NA,56.542,250.089,5.549,2.233,0.000,0.000,0.000,20201008
702,48.0 -120.0,2020-10-08 02:00:00-05:00,46.459,0.000,58.018,0.000,62.900,0.000,27300.000,NA,57.829,306.501,6.799,4.711,0.000,0.000,0.000,20201008
703,28.0 -114.25,2020-10-08 02:00:00-05:00,68.734,0.000,72.868,0.000,87.400,3.000,15400.000,NA,72.768,337.030,10.549,6.981,0.000,0.000,0.000,20201008
704,34.0 -93.25,2020-10-08 03:00:00-05:00,53.153,0.000,54.515,0.000,87.600,0.000,13900.000,NA,54.495,17.790,2.738,1.993,0.000,0.000,0.000,20201008
705,44.0 -123.5,2020-10-08 03:00:00-05:00,55.741,0.000,56.202,0.000,97.900,54.250,900.000,NA,56.195,241.761,4.801,1.934,0.000,0.000,0.000,20201008
706,48.0 -120.0,2020-10-08 03:00:00-05:00,43.028,0.000,57.440,0.000,56.700,0.000,31800.000,NA,57.218,314.522,6.801,4.756,0.000,0.000,0.000,20201008
707,28.0 -114.25,2020-10-08 03:00:00-05:00,68.678,0.000,72.627,0.000,87.700,25.000,15300.000,NA,72.532,335.889,10.676,7.077,0.001,0.000,0.000,20201008
708,34.0 -93.25,2020-10-08 04:00:00-05:00,52.466,0.000,53.544,0.000,87.000,0.000,13400.000,NA,53.529,24.742,2.109,1.615,0.000,0.000,0.000,20201008
709,44.0 -123.5,2020-10-08 04:00:00-05:00,55.279,0.000,56.244,0.000,96.100,53.250,12200.000,NA,56.229,243.563,4.484,1.618,0.000,0.000,0.000,20201008
710,48.0 -120.0,2020-10-08 04:00:00-05:00,38.966,0.000,56.806,0.000,49.500,0.000,38100.000,NA,56.550,319.875,7.109,5.352,0.000,0.000,0.000,20201008
711,28.0 -114.25,2020-10-08 04:00:00-05:00,69.791,1.000,72.106,0.000,92.800,62.125,13200.000,NA,72.050,335.663,9.421,6.549,0.010,0.000,0.000,20201008
712,34.0 -93.25,2020-10-08 05:00:00-05:00,53.045,0.000,54.023,0.000,90.100,27.625,12600.000,NA,54.009,10.213,2.435,2.297,0.000,0.000,0.000,20201008
713,44.0 -123.5,2020-10-08 05:00:00-05:00,53.945,0.000,54.923,0.000,95.400,36.750,12200.000,NA,54.908,238.405,3.935,1.650,0.000,0.000,0.000,20201008
714,48.0 -120.0,2020-10-08 05:00:00-05:00,36.508,0.000,56.048,0.000,46.400,0.000,41200.000,NA,55.780,312.276,8.310,5.869,0.000,0.000,0.000,20201008
715,28.0 -114.25,2020-10-08 05:00:00-05:00,69.470,1.000,71.573,0.000,93.900,96.375,12700.000,NA,71.522,335.718,8.622,6.457,0.020,0.000,0.000,20201008
716,34.0 -93.25,2020-10-08 06:00:00-05:00,52.729,0.000,53.573,0.000,88.000,33.500,12900.000,NA,53.561,11.574,2.401,2.007,0.000,0.000,0.000,20201008
717,44.0 -123.5,2020-10-08 06:00:00-05:00,54.416,0.000,55.148,0.000,96.800,72.750,12200.000,NA,55.137,226.603,3.214,1.596,0.000,0.000,0.000,20201008
718,48.0 -120.0,2020-10-08 06:00:00-05:00,37.204,0.000,55.260,0.000,49.100,0.000,38500.000,NA,55.014,320.523,7.339,5.462,0.000,0.000,0.000,20201008
719,28.0 -114.25,2020-10-08 06:00:00-05:00,70.616,0.000,70.898,0.000,100.000,94.375,300.000,NA,70.891,326.626,8.901,6.994,0.006,0.000,0.000,20201008
720,34.0 -93.25,2020-10-08 07:00:00-05:00,52.657,0.000,53.370,0.000,89.400,1.375,12400.000,NA,53.360,16.340,2.416,1.973,0.000,0.000,0.000,20201008
721,44.0 -123.5,2020-10-08 07:00:00-05:00,53.445,0.000,54.495,0.000,95.000,64.375,12200.000,NA,54.480,230.019,3.729,1.723,0.000,0.000,0.000,20201008
722,48.0 -120.0,2020-10-08 07:00:00-05:00,39.607,0.000,54.045,0.000,56.600,5.875,31800.000,NA,53.846,326.348,8.104,5.878,0.000,0.000,0.000,20201008
723,28.0 -114.25,2020-10-08 07:00:00-05:00,69.982,0.000,70.808,0.000,98.100,66.875,12200.000,NA,70.788,329.404,8.854,7.137,0.008,0.000,0.000,20201008
724,34.0 -93.25,2020-10-08 08:00:00-05:00,54.919,0.000,56.039,0.000,94.800,0.000,12200.000,NA,56.022,1.999,2.457,1.819,0.000,0.000,0.000,20201008
725,44.0 -123.5,2020-10-08 08:00:00-05:00,54.019,0.000,54.577,0.000,96.300,70.500,12200.000,NA,54.568,228.117,3.082,1.678,0.000,0.000,0.000,20201008
726,48.0 -120.0,2020-10-08 08:00:00-05:00,40.294,0.000,53.564,0.000,59.100,32.875,29900.000,NA,53.381,324.814,9.332,6.506,0.000,0.000,0.000,20201008
727,28.0 -114.25,2020-10-08 08:00:00-05:00,68.756,0.000,71.789,0.000,90.900,11.750,13900.000,NA,71.717,333.206,8.082,6.237,0.000,0.000,0.000,20201008
728,34.0 -93.25,2020-10-08 09:00:00-05:00,57.201,0.000,61.035,0.000,87.700,62.625,15100.000,NA,60.970,38.465,1.962,1.063,0.000,0.000,0.000,20201008
729,44.0 -123.5,2020-10-08 09:00:00-05:00,54.276,0.000,54.960,0.000,96.700,81.375,12200.000,NA,54.949,224.571,2.962,1.551,0.000,0.000,0.000,20201008
730,48.0 -120.0,2020-10-08 09:00:00-05:00,40.101,0.000,53.272,0.000,59.300,23.625,29800.000,NA,53.092,328.273,8.837,5.755,0.000,0.000,0.000,20201008
731,28.0 -114.25,2020-10-08 09:00:00-05:00,68.564,0.000,71.835,0.000,90.100,6.125,14200.000,NA,71.757,333.552,7.899,6.514,0.000,0.000,0.000,20201008
732,34.0 -93.25,2020-10-08 10:00:00-05:00,60.401,0.000,66.550,0.000,81.800,0.000,17400.000,NA,66.430,60.102,1.421,1.022,0.000,0.000,0.000,20201008
733,44.0 -123.5,2020-10-08 10:00:00-05:00,54.214,0.000,55.188,0.000,96.300,86.875,12200.000,NA,55.173,237.377,2.733,1.026,0.000,0.000,0.000,20201008
734,48.0 -120.0,2020-10-08 10:00:00-05:00,39.589,0.000,53.500,0.000,58.000,19.250,30600.000,NA,53.310,330.060,7.546,4.987,0.000,0.000,0.000,20201008
735,28.0 -114.25,2020-10-08 10:00:00-05:00,68.501,0.000,71.613,0.000,90.600,12.875,14100.000,NA,71.539,332.263,7.233,6.154,0.000,0.000,0.000,20201008
736,34.0 -93.25,2020-10-08 11:00:00-05:00,63.052,0.000,71.192,0.000,76.900,16.750,20000.000,NA,71.014,54.980,1.423,1.111,0.000,0.000,0.000,20201008
737,44.0 -123.5,2020-10-08 11:00:00-05:00,54.165,0.000,56.005,0.000,94.300,85.000,12200.000,NA,55.976,253.730,2.673,1.070,0.002,0.000,0.000,20201008
738,48.0 -120.0,2020-10-08 11:00:00-05:00,37.627,0.000,56.342,0.000,49.600,66.000,37100.000,NA,56.080,335.570,5.610,3.240,0.000,0.000,0.000,20201008
739,28.0 -114.25,2020-10-08 11:00:00-05:00,68.115,0.000,70.967,0.000,91.700,2.250,13600.000,NA,70.901,333.525,6.235,5.670,0.000,0.000,0.000,20201008
740,34.0 -93.25,2020-10-08 12:00:00-05:00,63.874,0.000,74.536,0.000,70.800,54.250,23600.000,NA,74.288,54.364,1.200,1.057,0.000,0.000,0.000,20201008
741,44.0 -123.5,2020-10-08 12:00:00-05:00,54.536,0.000,57.099,0.000,92.100,73.750,12700.000,NA,57.059,262.478,2.263,1.025,0.001,0.000,0.000,20201008
742,48.0 -120.0,2020-10-08 12:00:00-05:00,37.099,0.000,57.436,0.000,47.900,12.875,39200.000,NA,57.149,334.741,5.950,1.648,0.000,0.000,0.000,20201008
743,28.0 -114.25,2020-10-08 12:00:00-05:00,67.586,0.000,71.386,0.000,88.400,0.000,14900.000,NA,71.298,338.005,6.325,5.383,0.000,0.000,0.000,20201008
744,34.0 -93.25,2020-10-08 13:00:00-05:00,63.309,0.000,76.631,0.000,65.000,59.375,27800.000,NA,76.313,65.309,1.626,1.190,0.000,0.000,0.000,20201008
745,44.0 -123.5,2020-10-08 13:00:00-05:00,53.634,0.000,58.406,0.000,86.500,51.250,14700.000,NA,58.331,250.096,2.064,1.110,0.000,0.000,0.000,20201008
746,48.0 -120.0,2020-10-08 13:00:00-05:00,39.122,0.000,58.181,0.000,50.800,36.500,35900.000,NA,57.900,228.186,6.376,1.317,0.000,0.000,0.000,20201008
747,28.0 -114.25,2020-10-08 13:00:00-05:00,67.247,0.000,71.456,0.000,86.900,0.625,15600.000,NA,71.359,333.874,6.689,5.635,0.000,0.000,0.000,20201008
748,34.0 -93.25,2020-10-08 14:00:00-05:00,63.891,0.000,78.155,0.000,62.800,27.250,29600.000,NA,77.803,45.482,2.101,1.246,0.000,0.000,0.000,20201008
749,44.0 -123.5,2020-10-08 14:00:00-05:00,54.216,0.000,60.718,0.000,81.800,27.000,16500.000,NA,60.610,244.258,2.351,1.442,0.000,0.000,0.000,20201008
750,48.0 -120.0,2020-10-08 14:00:00-05:00,41.729,0.000,60.493,0.000,52.400,2.500,34200.000,NA,60.193,319.074,4.976,0.743,0.000,0.000,0.000,20201008
751,28.0 -114.25,2020-10-08 14:00:00-05:00,67.379,0.000,71.743,0.000,87.000,0.000,15600.000,NA,71.641,327.444,6.914,5.782,0.000,0.000,0.000,20201008
752,34.0 -93.25,2020-10-08 15:00:00-05:00,64.231,0.000,77.786,0.000,64.100,17.625,28700.000,NA,77.451,47.603,1.305,1.163,0.000,0.000,0.000,20201008
753,44.0 -123.5,2020-10-08 15:00:00-05:00,54.669,0.000,62.936,0.000,77.500,21.500,18400.000,NA,62.793,257.603,1.993,1.296,0.000,0.000,0.000,20201008
754,48.0 -120.0,2020-10-08 15:00:00-05:00,40.381,0.000,62.599,0.000,46.500,11.625,39800.000,NA,62.236,294.674,6.743,3.525,0.000,0.000,0.000,20201008
755,28.0 -114.25,2020-10-08 15:00:00-05:00,67.606,0.000,71.711,0.000,87.700,0.000,15400.000,NA,71.616,324.818,7.243,5.777,0.000,0.000,0.000,20201008
756,34.0 -93.25,2020-10-08 16:00:00-05:00,64.839,0.000,77.164,0.000,66.600,21.375,26900.000,NA,76.860,80.082,1.862,1.220,0.000,0.000,0.000,20201008
757,44.0 -123.5,2020-10-08 16:00:00-05:00,54.601,0.000,65.464,0.000,71.000,16.750,21500.000,NA,65.268,283.449,2.800,1.978,0.000,0.000,0.000,20201008
758,48.0 -120.0,2020-10-08 16:00:00-05:00,38.514,0.000,62.877,0.000,42.500,15.375,43800.000,NA,62.488,293.311,8.550,4.953,0.000,0.000,0.000,20201008
759,28.0 -114.25,2020-10-08 16:00:00-05:00,66.526,0.000,71.877,0.000,83.900,0.000,17000.000,NA,71.753,319.578,7.550,5.859,0.000,0.000,0.000,20201008
760,34.0 -93.25,2020-10-08 17:00:00-05:00,65.957,0.000,76.871,0.000,69.000,4.500,25400.000,NA,76.599,80.129,2.571,1.614,0.000,0.000,0.000,20201008
761,44.0 -123.5,2020-10-08 17:00:00-05:00,55.157,0.000,66.746,0.000,69.300,15.250,22200.000,NA,66.530,296.132,3.384,2.615,0.000,0.000,0.000,20201008
762,48.0 -120.0,2020-10-08 17:00:00-05:00,37.495,0.000,62.021,0.000,41.700,26.250,44700.000,NA,61.641,311.719,7.509,4.736,0.000,0.000,0.000,20201008
763,28.0 -114.25,2020-10-08 17:00:00-05:00,65.845,0.000,72.146,0.000,80.900,0.000,18500.000,NA,72.002,319.061,8.509,6.158,0.000,0.000,0.000,20201008
764,34.0 -93.25,2020-10-08 18:00:00-05:00,68.644,0.000,74.807,0.000,78.700,7.750,20100.000,NA,74.652,69.797,2.876,1.493,0.000,0.000,0.000,20201008
765,44.0 -123.5,2020-10-08 18:00:00-05:00,55.144,0.000,66.707,0.000,68.800,13.625,22400.000,NA,66.491,297.952,5.001,3.367,0.000,0.000,0.000,20201008
766,48.0 -120.0,2020-10-08 18:00:00-05:00,37.144,0.000,59.507,0.000,44.700,49.625,42000.000,NA,59.177,319.217,6.001,3.405,0.000,0.000,0.000,20201008
767,28.0 -114.25,2020-10-08 18:00:00-05:00,66.506,0.000,72.332,0.000,82.300,0.000,17700.000,NA,72.196,322.497,8.813,6.322,0.000,0.000,0.000,20201008
768,34.0 -93.25,2020-10-08 19:00:00-05:00,66.959,0.000,70.934,0.000,78.800,3.125,18900.000,NA,70.842,94.910,2.496,2.059,0.000,0.000,0.000,20201008
769,44.0 -123.5,2020-10-08 19:00:00-05:00,55.709,0.000,65.534,0.000,72.300,9.750,20500.000,NA,65.353,303.479,6.059,3.759,0.000,0.000,0.000,20201008
770,48.0 -120.0,2020-10-08 19:00:00-05:00,39.396,0.000,57.321,0.000,52.000,41.000,35100.000,NA,57.059,340.918,5.871,2.327,0.000,0.000,0.000,20201008
771,28.0 -114.25,2020-10-08 19:00:00-05:00,67.071,0.000,72.396,0.000,83.700,0.000,17100.000,NA,72.271,322.682,9.309,6.616,0.000,0.000,0.000,20201008
772,34.0 -93.25,2020-10-08 20:00:00-05:00,66.893,0.000,68.887,0.000,84.000,22.500,15600.000,NA,68.843,137.633,1.924,1.594,0.000,0.000,0.000,20201008
773,44.0 -123.5,2020-10-08 20:00:00-05:00,55.980,0.000,63.037,0.000,78.300,12.250,17800.000,NA,62.912,300.617,5.174,2.964,0.000,0.000,0.000,20201008
774,48.0 -120.0,2020-10-08 20:00:00-05:00,38.655,0.000,54.037,0.000,55.300,2.500,33000.000,NA,53.828,340.976,5.799,4.373,0.000,0.000,0.000,20201008
775,28.0 -114.25,2020-10-08 20:00:00-05:00,67.905,0.000,72.262,0.000,86.600,0.000,15800.000,NA,72.159,325.459,9.737,7.144,0.000,0.000,0.000,20201008
776,34.0 -93.25,2020-10-08 21:00:00-05:00,65.592,0.000,66.848,0.000,86.300,21.375,13600.000,NA,66.821,139.759,1.249,0.664,0.000,0.000,0.000,20201008
777,44.0 -123.5,2020-10-08 21:00:00-05:00,56.030,0.000,59.535,0.000,87.700,15.625,14300.000,NA,59.477,291.260,5.124,2.223,0.000,0.000,0.000,20201008
778,48.0 -120.0,2020-10-08 21:00:00-05:00,40.167,0.000,51.660,0.000,63.600,0.000,26800.000,NA,51.508,337.614,6.999,4.454,0.000,0.000,0.000,20201008
779,28.0 -114.25,2020-10-08 21:00:00-05:00,68.067,0.000,72.248,0.000,87.400,0.000,15400.000,NA,72.149,328.623,10.374,7.459,0.000,0.000,0.000,20201008
780,34.0 -93.25,2020-10-08 22:00:00-05:00,64.917,0.000,65.804,0.000,88.300,52.125,12600.000,NA,65.786,6.576,0.621,0.666,0.000,0.000,0.000,20201008
781,44.0 -123.5,2020-10-08 22:00:00-05:00,55.242,0.000,57.479,0.000,91.200,16.375,13200.000,NA,57.444,272.619,5.121,2.176,0.000,0.000,0.000,20201008
782,48.0 -120.0,2020-10-08 22:00:00-05:00,36.792,0.000,50.054,0.000,54.700,19.250,33700.000,NA,49.892,321.215,4.121,2.373,0.000,0.000,0.000,20201008
783,28.0 -114.25,2020-10-08 22:00:00-05:00,67.505,0.000,72.217,0.000,85.500,6.625,16200.000,NA,72.106,331.425,10.246,7.942,0.000,0.000,0.000,20201008
784,34.0 -93.25,2020-10-08 23:00:00-05:00,66.042,0.000,66.985,0.000,93.800,63.750,12300.000,NA,66.965,61.278,1.739,1.207,0.000,0.000,0.000,20201008
785,44.0 -123.5,2020-10-08 23:00:00-05:00,54.342,0.000,55.848,0.000,93.200,8.875,12700.000,NA,55.825,265.293,4.489,2.074,0.000,0.000,0.000,20201008
786,48.0 -120.0,2020-10-08 23:00:00-05:00,33.192,0.000,52.248,0.000,46.400,55.750,41200.000,NA,52.017,321.174,5.926,4.194,0.000,0.000,0.000,20201008
787,28.0 -114.25,2020-10-08 23:00:00-05:00,67.730,0.000,71.823,0.000,87.500,24.750,15400.000,NA,71.727,334.897,10.239,7.818,0.000,0.000,0.000,20201008
788,34.0 -93.25,2020-10-09 00:00:00-05:00,65.216,0.000,65.870,0.000,93.700,6.125,12200.000,NA,65.857,107.968,2.810,1.787,0.000,0.000,0.000,20201009
789,44.0 -123.5,2020-10-09 00:00:00-05:00,53.628,0.000,54.620,0.000,94.200,13.625,12200.000,NA,54.606,259.943,3.810,2.082,0.000,0.000,0.000,20201009
790,48.0 -120.0,2020-10-09 00:00:00-05:00,33.716,0.000,51.245,0.000,49.100,66.625,38500.000,NA,51.035,326.795,5.560,3.972,0.000,0.000,0.000,20201009
791,28.0 -114.25,2020-10-09 00:00:00-05:00,68.141,0.000,71.270,0.000,90.500,39.875,14100.000,NA,71.197,335.782,10.185,7.894,0.000,0.000,0.000,20201009
792,34.0 -93.25,2020-10-09 01:00:00-05:00,64.108,0.000,64.633,0.000,92.400,0.000,12200.000,NA,64.623,59.918,2.362,1.264,0.000,0.000,0.000,20201009
793,44.0 -123.5,2020-10-09 01:00:00-05:00,52.970,0.000,53.721,0.000,95.100,13.625,12200.000,NA,53.710,245.557,2.925,2.094,0.000,0.000,0.000,20201009
794,48.0 -120.0,2020-10-09 01:00:00-05:00,31.370,0.000,50.796,0.000,45.000,41.750,42400.000,NA,50.573,334.887,5.425,3.461,0.000,0.000,0.000,20201009
795,28.0 -114.25,2020-10-09 01:00:00-05:00,67.933,0.000,71.496,0.000,89.300,90.750,14700.000,NA,71.412,334.692,9.987,7.822,0.000,0.000,0.000,20201009
796,34.0 -93.25,2020-10-09 02:00:00-05:00,64.548,0.000,64.934,0.000,96.000,0.000,12200.000,NA,64.926,18.797,2.158,1.947,0.000,0.000,0.000,20201009
797,44.0 -123.5,2020-10-09 02:00:00-05:00,52.623,0.000,53.009,0.000,96.400,17.250,12200.000,NA,53.004,250.197,2.658,2.123,0.000,0.000,0.000,20201009
798,48.0 -120.0,2020-10-09 02:00:00-05:00,29.223,0.000,49.522,0.000,40.200,84.125,47000.000,NA,49.302,330.292,4.970,2.770,0.000,0.000,0.000,20201009
799,28.0 -114.25,2020-10-09 02:00:00-05:00,66.798,0.000,71.684,0.000,85.300,64.875,16400.000,NA,71.571,336.535,9.720,7.528,0.000,0.000,0.000,20201009
800,34.0 -93.25,2020-10-09 03:00:00-05:00,64.644,1.000,65.250,0.000,96.900,68.500,12200.000,NA,65.238,48.065,2.163,1.034,0.002,0.000,0.000,20201009
801,44.0 -123.5,2020-10-09 03:00:00-05:00,52.157,0.000,52.538,0.000,95.300,18.875,12200.000,NA,52.532,263.116,2.413,2.058,0.000,0.000,0.000,20201009
802,48.0 -120.0,2020-10-09 03:00:00-05:00,27.632,0.000,47.250,0.000,37.800,87.750,43800.000,NA,47.052,296.859,3.913,2.221,0.000,0.000,0.000,20201009
803,28.0 -114.25,2020-10-09 03:00:00-05:00,66.557,1.000,71.438,0.000,85.300,79.625,16400.000,NA,71.326,337.008,9.663,7.472,0.006,0.000,0.000,20201009
804,34.0 -93.25,2020-10-09 04:00:00-05:00,65.377,1.000,65.655,2.520,98.700,82.500,4600.000,NA,65.649,98.903,3.512,0.833,0.750,0.000,0.000,20201009
805,44.0 -123.5,2020-10-09 04:00:00-05:00,51.764,0.000,52.268,0.000,95.100,10.625,12200.000,NA,52.261,263.155,2.449,2.130,0.000,0.000,0.000,20201009
806,48.0 -120.0,2020-10-09 04:00:00-05:00,30.277,0.000,46.305,0.000,42.900,76.000,41300.000,NA,46.140,269.913,4.262,2.552,0.000,0.000,0.000,20201009
807,28.0 -114.25,2020-10-09 04:00:00-05:00,66.502,0.000,71.280,0.000,85.300,96.875,16400.000,NA,71.171,334.832,9.699,7.178,0.010,0.000,0.000,20201009
808,34.0 -93.25,2020-10-09 05:00:00-05:00,66.509,1.000,67.004,0.000,97.600,82.750,12200.000,NA,66.994,77.406,5.074,1.585,0.194,0.000,0.000,20201009
809,44.0 -123.5,2020-10-09 05:00:00-05:00,50.759,0.000,51.367,0.000,92.900,2.000,12200.000,NA,51.359,249.443,2.199,2.220,0.000,0.000,0.000,20201009
810,48.0 -120.0,2020-10-09 05:00:00-05:00,33.434,0.000,45.517,0.000,49.200,97.000,37700.000,NA,45.388,268.052,4.574,2.705,0.000,0.000,0.000,20201009
811,28.0 -114.25,2020-10-09 05:00:00-05:00,65.722,0.000,71.504,0.000,82.600,96.875,17700.000,NA,71.373,334.770,9.449,7.222,0.002,0.000,0.000,20201009
812,34.0 -93.25,2020-10-09 06:00:00-05:00,65.483,1.000,66.257,0.000,96.900,92.500,12200.000,NA,66.241,3.226,2.418,1.533,0.070,0.000,0.000,20201009
813,44.0 -123.5,2020-10-09 06:00:00-05:00,50.071,0.000,50.395,0.000,94.900,13.875,12200.000,NA,50.390,217.565,2.043,2.011,0.000,0.000,0.000,20201009
814,48.0 -120.0,2020-10-09 06:00:00-05:00,33.646,0.000,45.895,0.000,51.100,90.750,36700.000,NA,45.762,283.523,3.543,2.804,0.000,0.000,0.000,20201009
815,28.0 -114.25,2020-10-09 06:00:00-05:00,67.396,0.000,70.757,0.000,89.800,62.625,14500.000,NA,70.680,337.502,8.480,6.798,0.000,0.000,0.000,20201009
816,34.0 -93.25,2020-10-09 07:00:00-05:00,64.388,1.000,66.105,0.000,93.500,69.875,12800.000,NA,66.070,28.730,3.797,1.493,0.000,0.000,0.000,20201009
817,44.0 -123.5,2020-10-09 07:00:00-05:00,52.688,0.000,52.718,0.000,99.700,73.500,200.000,NA,52.717,233.874,1.359,1.278,0.000,0.000,0.000,20201009
818,48.0 -120.0,2020-10-09 07:00:00-05:00,31.650,0.000,45.180,0.000,45.400,100.000,41000.000,NA,45.040,7.942,2.109,1.574,0.000,0.000,0.000,20201009
819,28.0 -114.25,2020-10-09 07:00:00-05:00,67.200,0.000,71.280,0.000,87.900,36.750,15200.000,NA,71.186,336.216,8.047,6.280,0.000,0.000,0.000,20201009
820,34.0 -93.25,2020-10-09 08:00:00-05:00,64.387,1.000,66.606,0.000,92.200,72.500,13300.000,NA,66.560,52.950,5.676,2.434,0.020,0.000,0.000,20201009
821,44.0 -123.5,2020-10-09 08:00:00-05:00,52.912,0.000,52.881,0.000,99.600,66.625,200.000,NA,52.882,227.782,1.551,1.259,0.000,0.000,0.000,20201009
822,48.0 -120.0,2020-10-09 08:00:00-05:00,34.124,0.000,46.019,0.000,49.900,93.875,37800.000,NA,45.889,21.457,2.926,2.919,0.000,0.000,0.000,20201009
823,28.0 -114.25,2020-10-09 08:00:00-05:00,67.649,0.000,71.219,0.000,89.300,52.875,14500.000,NA,71.136,336.014,7.239,5.983,0.000,0.000,0.000,20201009
824,34.0 -93.25,2020-10-09 09:00:00-05:00,64.805,0.000,68.533,0.000,88.100,90.000,14900.000,NA,68.453,74.844,8.096,3.006,0.000,0.000,0.000,20201009
825,44.0 -123.5,2020-10-09 09:00:00-05:00,52.992,0.000,53.008,0.000,99.900,58.250,200.000,NA,53.008,198.848,0.971,0.887,0.000,0.000,0.000,20201009
826,48.0 -120.0,2020-10-09 09:00:00-05:00,35.667,0.000,44.008,0.000,56.000,20.125,32400.000,NA,43.918,353.524,1.971,1.986,0.000,0.000,0.000,20201009
827,28.0 -114.25,2020-10-09 09:00:00-05:00,68.067,0.000,70.558,0.000,92.700,72.125,13300.000,NA,70.501,337.416,7.784,6.605,0.000,0.000,0.000,20201009
828,34.0 -93.25,2020-10-09 10:00:00-05:00,65.622,0.000,69.021,0.000,88.900,71.625,14500.000,NA,68.946,96.944,8.302,2.892,0.000,0.000,0.000,20201009
829,44.0 -123.5,2020-10-09 10:00:00-05:00,53.022,0.000,53.158,0.000,100.000,47.875,300.000,NA,53.156,217.265,1.239,0.832,0.000,0.000,0.000,20201009
830,48.0 -120.0,2020-10-09 10:00:00-05:00,31.760,0.000,45.283,0.000,47.800,8.375,38300.000,NA,45.143,291.755,1.927,1.417,0.000,0.000,0.000,20201009
831,28.0 -114.25,2020-10-09 10:00:00-05:00,68.097,1.000,70.146,0.000,94.300,86.125,12700.000,NA,70.099,337.048,8.614,7.222,0.012,0.000,0.000,20201009
832,34.0 -93.25,2020-10-09 11:00:00-05:00,66.882,1.000,68.789,0.000,93.900,91.125,12500.000,NA,68.746,109.649,6.500,2.247,0.050,0.000,0.000,20201009
833,44.0 -123.5,2020-10-09 11:00:00-05:00,53.494,0.000,54.614,0.000,96.400,39.625,1000.000,NA,54.597,261.335,1.438,0.452,0.000,0.000,0.000,20201009
834,48.0 -120.0,2020-10-09 11:00:00-05:00,34.819,0.000,51.464,0.000,53.000,17.625,35000.000,NA,51.260,192.545,3.875,2.631,0.000,0.000,0.000,20201009
835,28.0 -114.25,2020-10-09 11:00:00-05:00,66.319,0.000,70.364,0.000,87.700,17.000,15400.000,NA,70.273,336.645,8.063,6.802,0.000,0.000,0.000,20201009
836,34.0 -93.25,2020-10-09 12:00:00-05:00,67.639,1.000,69.625,0.000,94.900,99.500,12400.000,NA,69.580,84.240,6.757,1.770,0.712,0.000,0.000,20201009
837,44.0 -123.5,2020-10-09 12:00:00-05:00,53.801,0.000,56.575,0.000,92.200,48.125,12800.000,NA,56.532,261.717,2.819,0.936,0.000,0.000,0.000,20201009
838,48.0 -120.0,2020-10-09 12:00:00-05:00,33.101,0.000,52.975,0.000,48.000,30.625,39500.000,NA,52.731,187.857,4.757,2.660,0.000,0.000,0.000,20201009
